frame,vx_sp_ma,vy_sp_ma,vz_sp_ma,vx_sp_lp,vy_sp_lp,vz_sp_lp,vx_sift_ma,vy_sift_ma,vz_sift_ma,vx_sift_lp,vy_sift_lp,vz_sift_lp
1,0.04437105820752934,-0.10247432185534824,0.1224112839325445,0.04437105820752934,-0.10247432185534824,0.1224112839325445,0.8835077030124732,-1.0014173530251675,0.4605817002590692,0.8835077030124732,-1.0014173530251675,0.4605817002590692
2,0.05101968684485118,-0.13457890455479085,0.09469717647624847,0.037279399298601114,-0.11844615633417653,0.11152568852502581,0.2758947545031709,-0.7209798581668019,0.12986244578464431,0.541103182566172,-0.963362695319402,0.32992680389442747
3,0.03397551597082779,-0.16920720380189053,0.07160001766520956,0.02055473665937195,-0.14331822691809634,0.09446485192843064,0.09037671534702854,-0.46784999878444533,0.22630098135405166,0.2636080879285923,-0.8207979714938415,0.350350738731159
4,-0.0020596875647240004,-0.19521393948565693,0.04839392814544431,-0.008591423430915134,-0.16814811986900935,0.07126988176021935,-0.2746464444507334,-1.3577173739141852,0.2715251176123832,-0.15336978130374193,-1.4883166934098961,0.3608309875217602
5,0.039816196495663835,0.21710457707310135,0.028671300817582096,0.040520349172043946,0.19494688968028853,0.0470995716642776,0.4019992883681005,1.0757693291372195,0.19027005248794804,0.3283968834593788,1.1982685363532586,0.2610519005595199
6,-0.07807359261391633,-0.22875513728207245,0.019872740650499283,-0.07582517242811732,-0.21555143962291742,0.03279835136472114,-0.4874989012559058,-0.825119116962942,0.15301350408004097,-0.42753419093290695,-0.8987341341378213,0.20147272597735144
7,-0.11500282162303237,-0.2265740759850168,0.014556522264543332,-0.11195960101021132,-0.22178894907843552,0.022505574998095714,-0.4836706672668937,-0.5620819066842994,0.12723410564079762,-0.39372289002087707,-0.5584719880516804,0.154607626033824
8,-0.16552788670363813,-0.23548571934101878,-0.005605509385372256,-0.15366510485478282,-0.218902612070502,0.014644507922187695,-1.0549265566215964,-0.942499139066051,0.03093289387021289,-1.2106071203426092,-1.270943134158471,0.082307949034495
9,-0.22171229502611106,-0.2243720085264591,-0.019516897239454815,-0.20077614651232395,-0.2063834307789044,0.006092397383097857,-0.9814599766888493,-0.6333415603323765,0.10098715760714856,-0.8818585829724228,-0.6759609836795266,0.12497805213647875
10,-0.27712474384190955,-0.19072277240043342,-0.02640199659438971,-0.2514545686783422,-0.17399914371662029,-0.00024650445385277723,-1.2061120706848398,-0.4578866850684484,0.07118800751100483,-0.9365275845594765,-0.45035608259534765,0.1402533555211155
11,-0.3132751428190377,-0.1475993848839001,-0.02505943516764448,-0.28126359021881187,-0.13097653999955827,-0.002980940869062376,-0.7871158845635695,-0.31850101775436485,0.02823393887754282,-0.9525129815301633,-0.33103315544285933,0.13022374463347383
12,-0.34577970430466104,-0.09769271792436066,-0.014749764908338786,-0.31986685412307825,-0.08361961804837416,0.002289477391474399,-0.8350024301285225,-0.11756456645379458,0.06041428018325685,-0.8479810948588683,-0.09276136709182721,0.1261235970129502
13,-0.36573797727923085,-0.034343227412935315,0.01669055071315227,-0.34461405834480785,-0.02049186167546861,0.04053893590741689,-0.9908488427729559,0.9245950263276628,0.11045300499851457,-0.8890848271819809,1.2999939818779653,0.16106747468777685
14,-0.37677258254538526,0.040462543001003846,0.049319868109284654,-0.3547520380495776,0.05111005482004995,0.07386689489729326,-0.7872153894505589,0.6728200478368629,0.13101205198346752,-0.3851102080418372,0.5190307264481354,0.14950542217415477
15,-0.36630318744534246,0.1072635827000789,0.08159519604038323,-0.3426077971852364,0.10961002520457339,0.10136560700759392,0.12505883907515675,0.662663002787015,0.14710511931877418,-0.1825596007173829,0.8784621298157014,0.11128823407645572
16,-0.3624145514716562,0.14750543720581738,0.11233086973743059,-0.34803722824434274,0.1416788660912101,0.12030373083457299,0.09811529267797164,0.8920509530449316,0.11959437331536456,-0.00977526395089616,0.8297704093460972,0.10955296673522662
17,-0.3688508242020776,0.16313479282701898,0.14065931422884898,-0.3594859550319347,0.1574216440762323,0.1331386883720373,-0.07887043341412062,0.8596378818944076,0.05062881497502436,-0.3994502315570778,0.7043816436616205,0.036496849340464245
18,-0.38259507396348175,0.17145631372827555,0.16912040233714506,-0.36816462598724997,0.16001030092656077,0.1439643904795397,0.23336535466756725,1.1486372926389834,0.09599280286148891,-0.06670721461916874,1.0033639278689548,0.115397179107557
19,-0.3896711574318716,0.16998846267131598,0.19611795548356642,-0.3780808364678248,0.1633843977478823,0.15505567686667046,0.4615875647364353,1.1326988528819373,0.14611212194461645,0.25391170067777846,0.842086698901554,0.1839595963350188
20,-0.3960258927584576,0.1666428980527239,0.1980174451015238,-0.38259184646803246,0.16564264966548858,0.16316150520544995,0.280259208307556,0.2583473073081139,0.19118677223814048,0.3870305028220623,0.6422960470915511,0.23188427961070052
21,-0.3990740724347494,0.16524764219943422,0.19257003426802977,-0.38450353763691003,0.16654531736910277,0.16340971560814593,-0.006230973640903987,1.1542536631978568,0.20923651323246653,-0.2034054406157696,1.1285180541682136,0.2495929502226159
22,-0.4101984714018579,0.17704374650782062,0.18421977457921773,-0.3926257615993897,0.17565950640301498,0.159445864980815,-0.10907828710288663,0.7385806586663636,0.2525368946357444,-0.20605215156475234,0.723544598056605,0.24407132390782965
