frame,vx_sp_ma,vy_sp_ma,vz_sp_ma,vx_sp_lp,vy_sp_lp,vz_sp_lp,vx_sift_ma,vy_sift_ma,vz_sift_ma,vx_sift_lp,vy_sift_lp,vz_sift_lp
1,-0.04437105820752936,0.10247432185534823,0.1224112839325445,-0.04437105820752936,0.10247432185534823,0.1224112839325445,-0.8835077030124734,1.0014173530251673,0.4605817002590692,-0.8835077030124734,1.0014173530251673,0.4605817002590692
2,-0.05101968684485119,0.13457890455479082,0.09469717647624847,-0.03727939929860113,0.11844615633417652,0.11152568852502581,-0.27589475450317097,0.7209798581668019,0.12986244578464431,-0.5411031825661721,0.9633626953194019,0.32992680389442747
3,-0.033975515970827805,0.16920720380189053,0.07160001766520956,-0.02055473665937197,0.14331822691809634,0.09446485192843064,-0.0903767153470286,0.46784999878444533,0.22630098135405166,-0.2636080879285924,0.8207979714938415,0.350350738731159
4,0.0020596875647239795,0.19521393948565693,0.04839392814544431,0.008591423430915117,0.16814811986900935,0.07126988176021935,0.2746464444507333,1.3577173739141852,0.2715251176123832,0.15336978130374176,1.4883166934098961,0.3608309875217602
5,-0.03981619649566376,-0.21710457707310135,0.028671300817582096,-0.04052034917204388,-0.19494688968028853,0.0470995716642776,-0.4019992883681001,-1.0757693291372197,0.19027005248794804,-0.3283968834593784,-1.1982685363532586,0.2610519005595199
6,0.0780735926139163,0.22875513728207245,0.019872740650499283,0.07582517242811729,0.21555143962291745,0.03279835136472114,0.48749890125590567,0.825119116962942,0.15301350408004097,0.42753419093290684,0.8987341341378213,0.20147272597735144
7,0.11500282162303234,0.2265740759850168,0.014556522264543332,0.1119596010102113,0.22178894907843552,0.022505574998095714,0.4836706672668936,0.5620819066842994,0.12723410564079762,0.393722890020877,0.5584719880516804,0.154607626033824
8,0.1655278867036381,0.23548571934101883,-0.005605509385372256,0.1536651048547828,0.21890261207050202,0.014644507922187695,1.0549265566215962,0.9424991390660511,0.03093289387021289,1.210607120342609,1.2709431341584712,0.082307949034495
9,0.22171229502611103,0.2243720085264591,-0.019516897239454815,0.20077614651232392,0.2063834307789044,0.006092397383097857,0.9814599766888492,0.6333415603323765,0.10098715760714856,0.8818585829724227,0.6759609836795266,0.12497805213647875
10,0.27712474384190955,0.19072277240043348,-0.02640199659438971,0.25145456867834215,0.1739991437166203,-0.00024650445385277723,1.2061120706848396,0.45788668506844854,0.07118800751100483,0.9365275845594764,0.45035608259534776,0.1402533555211155
11,0.3132751428190377,0.14759938488390012,-0.02505943516764448,0.2812635902188118,0.13097653999955833,-0.002980940869062376,0.7871158845635694,0.31850101775436496,0.02823393887754282,0.9525129815301632,0.33103315544285944,0.13022374463347383
12,0.34577970430466104,0.0976927179243607,-0.014749764908338786,0.31986685412307825,0.0836196180483742,0.002289477391474399,0.8350024301285225,0.11756456645379469,0.06041428018325685,0.8479810948588683,0.09276136709182732,0.1261235970129502
