frame,vx_sp_ma,vy_sp_ma,vz_sp_ma,vx_sp_lp,vy_sp_lp,vz_sp_lp,vx_sift_ma,vy_sift_ma,vz_sift_ma,vx_sift_lp,vy_sift_lp,vz_sift_lp
1,-0.04346753287139827,0.10295227784678491,0.12233438581370243,-0.04346753287139827,0.10295227784678491,0.12233438581370243,-0.8785898727255704,1.004974765522281,0.4622376391460855,-0.8785898727255704,1.004974765522281,0.4622376391460855
2,-0.04958900005886788,0.1352347882158271,0.09452263410882035,-0.03583110933300257,0.11908475561018342,0.11132015697354683,-0.2707670879281887,0.7230834782230201,0.12895578267586233,-0.5331935138729852,0.9677836261971061,0.3298659765311568
3,-0.032782734593062274,0.16950726508783467,0.07144617154641801,-0.0193955728933058,0.14358941216463916,0.09429799617328705,-0.0869539394252089,0.46871116479041985,0.2258596082095584,-0.257806448845647,0.8227713615843343,0.35003899161307706
4,0.0023981759479967286,0.19522048162483474,0.04835192933079756,0.008927291375320782,0.1681502927270609,0.07122346061987944,0.2769026412727316,1.3573952769365196,0.2708431571572261,0.155937970592425,1.4881773499351445,0.36030458743010685
5,-0.04009350644211155,-0.2166421967813747,0.03162972802539233,-0.040784507335325106,-0.19423198219295004,0.049750569834060426,-0.40340739291150995,-1.072574005487802,0.20477609316216625,-0.3300003010607901,-1.1941730106074164,0.27729175087326025
6,0.07952711458818168,0.22825865779096174,0.01981786331299201,0.07725583109696316,0.2150522221281625,0.0327366777295224,0.49308922082021606,0.8219935552101839,0.1519193333256435,0.4337772084908187,0.8959042256295091,0.20073051458849556
7,0.11687823593743027,0.22561453888293231,0.014522776558134791,0.11384307483133477,0.22083110736230274,0.022475930053363978,0.48883938169244645,0.5578728186754921,0.12599951953908942,0.3990252384447727,0.5548972511779786,0.1538833756837243
8,0.16676432413763953,0.23461820721438265,-0.00532766966171167,0.15483490232781624,0.2180592459862779,0.014902949192513061,1.059924446020848,0.9368515225654949,0.031637071973296266,1.2173915232465982,1.2643694136279247,0.0834776231846126
9,0.22309365155740346,0.22308040754744574,-0.018558115665324178,0.20197175145779908,0.20518579029080658,0.006964329837734489,0.9848639105520142,0.6274101889175951,0.10480055544928607,0.8854415863159599,0.6705893422751784,0.12853192826753773
10,0.2794845391716542,0.187491989856817,-0.02460713492589155,0.2535349461737837,0.17094815487074805,0.00138647131861725,1.2113257656448781,0.4429203211424534,0.0771087182616037,0.9414609670916323,0.4382988975988654,0.14533012527647374
11,0.3165901682019763,0.1407440787571486,-0.022729683454932655,0.28419852866260725,0.1245122649167545,-0.0009161947421932223,0.794214840353923,0.29984842340698886,0.033244242950223504,0.9598249828612352,0.3069562939946075,0.13541044828530546
12,0.34878932756961767,0.08667164197390438,-0.012611822247402447,0.3224447783996864,0.07297335431293002,0.004067067613576313,0.8384751224713812,0.08830551492845783,0.0621447977379454,0.8506965665072422,0.061213019508484096,0.12709086576822928
13,0.3666150044115755,0.021802434915483816,0.018449719472248775,0.3449782478926873,0.007934137979676393,0.041823783469718,0.959718899004759,-0.9595332836182147,0.08421858921579709,0.8455709089233463,-1.332754452920119,0.1231840917106515
14,0.37502912757687945,-0.05251608111935295,0.05120996413916628,0.3525052597509092,-0.06313821300410713,0.07530718606080888,0.7665227676976619,-0.6982770905555535,0.1200458051341241,0.36883408771781845,-0.533490117824646,0.1392994921584022
15,0.36189500646613704,-0.12016830374921464,0.08326380000969236,0.33788718126314377,-0.12230700686543755,0.10267762858164624,-0.14643995358908315,-0.6621515774379592,0.1285010237802398,0.15511702287234302,-0.8860502567476468,0.09089798738660013
16,0.355453593926996,-0.1609950242306608,0.11599021578133138,0.34111197848722163,-0.1548834056883677,0.12381255900965332,-0.12790129774583447,-0.8907731053577543,0.09924142492217795,-0.017965520459388373,-0.8317068291705257,0.09250584261506009
17,0.36109067712989656,-0.1715853235763344,0.15040257128012746,0.3520617801368712,-0.16566849763565566,0.14263270343197834,0.05680416821452827,-0.8611492959346501,0.05437174583661973,0.38128994615576695,-0.7136842989747065,0.04815294163126172
18,0.3761156358435906,-0.17121739918237638,0.18330193484053334,0.36247230850700696,-0.1602564132850582,0.1574990207070996,-0.2488056236052283,-1.1432829004452891,0.11849729200770026,0.05229483102760524,-1.000786756870184,0.1421149221507038
19,0.38420707602961174,-0.16596281428098414,0.2098647370174839,0.3735853785564635,-0.16051955816158284,0.1683724432223506,-0.4708845993924493,-1.1256950805449928,0.16880996152579994,-0.2625535449774765,-0.8350769864687587,0.20281606440752656
20,0.3894037763079766,-0.1654133273774319,0.21170829434411106,0.37683119734179205,-0.16515115781196887,0.1765192027408007,-0.2874032266911155,-0.2508661742286878,0.19054260633455894,-0.3989848472411199,-0.6326614487784392,0.23802883072487357
21,0.3909473878965684,-0.16544414003428323,0.20841903239695903,0.37721109112369217,-0.16731461486347915,0.17888728499915327,-0.016171414854504962,-1.1483186916672077,0.2392131480859303,0.18009524466924337,-1.124170936044169,0.2846556201054845
22,0.4033862634635286,-0.17434174910621084,0.20106883505775788,0.3865091846749646,-0.17361839503962528,0.1757883323388976,0.09539589484859867,-0.7308585558319327,0.2791410751553792,0.1926979326465293,-0.7169061017833356,0.27287036056533076
23,0.40198486496621644,-0.1812668841927683,0.17327998989568488,0.3898655084228117,-0.1772431004287659,0.1439311601187416,0.05564165678433061,-0.3754516212218904,0.31082462640617103,0.03294055193828262,-0.18632707933037984,0.28404820158256333
24,0.40112161205760805,-0.1830860878378151,0.14288550902660932,0.39338963919712194,-0.17894350047253338,0.11536061919879399,-0.15403938961810523,0.015159615669337476,0.3614659698144178,0.14790139997332422,0.33889212800910884,0.2670702490921809
